
country,area_name,aoi_category,longitude,latitude,year,biomass_mg_ha,s2_B1,s2_B2,s2_B3,s2_B4,s2_B5,s2_B6,s2_B7,s2_B8,s2_B8A,s2_B9,s2_B11,s2_B12,s2_AOT,s2_WVP,s2_SCL,s2_TCI_R,s2_TCI_G,s2_TCI_B,s2_NDVI,s2_EVI,s2_NDWI
Brazil,Amazonas,Stable_Forest,-62.52162088061355,-8.958044929004075,2020,51.16552734375,227.5,273.5,391.0,271.0,591.5,1598.5,2023.5,1993.0,2337.5,2273.5,1307.0,576.5,65.0,3245.0,4.0,28.5,41.0,28.5,0.7606006860733032,2.744223107569721,-0.6719798445701599
Brazil,Amazonas,Stable_Forest,-58.03399704726606,-7.9351333149771754,2020,252.723694,212.0,144.0,232.0,107.0,538.0,1977.0,2414.0,2120.0,2815.0,3064.0,1323.0,534.0,64.0,2800.0,4.0,11.0,24.0,16.0,0.9039065837860107,2.9901960784313726,-0.8027210831642151
Brazil,Amazonas,Stable_Forest,-61.58090511508358,-9.26985016412196,2020,256.90032958984375,131.5,187.0,298.0,177.5,449.5,1461.5,1909.5,1960.0,2189.5,2651.0,1086.5,433.5,64.0,3117.5,4.0,18.5,30.5,19.0,0.8339181542396545,2.7448413920542034,-0.7360495924949646
Brazil,Amazonas,Stable_Forest,-61.5780305061744,-5.948958221788913,2020,331.7240295410156,268.0,264.5,416.0,237.0,699.0,2008.5,2506.5,2517.5,2798.0,2836.0,1398.0,579.5,66.0,3671.5,4.0,24.0,42.5,27.0,0.8279179334640503,2.9136322984540692,-0.7163797616958618
Brazil,Amazonas,Stable_Forest,-55.71490630978311,-5.3586752485939755,2020,260.8927001953125,137.5,182.5,299.0,169.5,561.0,1878.0,2437.0,2102.0,2673.5,2998.0,1180.0,481.0,60.0,2944.0,4.0,18.0,30.5,19.0,0.8507593870162964,2.7587437544610993,-0.7509371042251587
Brazil,Amazonas,Stable_Forest,-61.67657569284231,-3.356599974876798,2020,134.3151397705078,248.0,220.0,330.0,191.0,626.0,1920.0,2521.0,2460.0,2712.0,3220.0,1304.0,474.0,96.0,3698.0,4.0,20.0,34.0,23.0,0.8559034466743469,2.898569238630557,-0.7634408473968506
Brazil,Amazonas,Stable_Forest,-59.756426773036836,-11.898859674626152,2020,100.848877,127.0,206.0,454.0,226.0,871.0,2586.0,3126.0,3118.0,3409.0,3312.0,1387.0,516.0,62.0,2250.0,4.0,23.0,47.0,21.0,0.8648325204849243,2.467576791808874,-0.7458006739616394
Brazil,Amazonas,Stable_Forest,-57.92476190871713,-10.64067928768835,2020,76.315407,142.5,145.0,337.0,159.5,576.0,2229.5,2906.0,3130.5,3251.5,3426.0,1376.0,558.5,62.0,2496.5,4.0,16.5,34.5,15.0,0.9030395150184631,2.475008330556481,-0.8056236505508423
Brazil,Amazonas,Stable_Forest,-56.70952099236024,-11.23617248953118,2020,162.568787,218.5,289.5,567.0,307.5,892.0,2468.0,2984.0,3357.0,3346.5,3255.5,1610.5,695.5,63.0,2342.0,4.0,32.5,58.5,30.0,0.8321735858917236,2.5146367609466482,-0.71100914478302
Brazil,Amazonas,Stable_Forest,-61.630851444880626,-7.663572604587844,2020,137.813705,248.0,277.0,422.0,250.0,661.0,1958.0,2452.0,2565.0,2805.0,2911.0,1359.0,564.0,59.0,3432.0,4.0,26.0,44.0,28.0,0.8223801255226135,2.9104852904199148,-0.7174422740936279
Brazil,Amazonas,Stable_Forest,-60.86979873617457,-5.7007537087866895,2020,212.347839,187.5,263.5,377.5,237.5,597.5,1797.0,2251.5,2511.0,2562.0,2806.0,1315.0,520.5,66.0,3760.5,4.0,24.5,39.0,27.5,0.8271784782409668,2.898763228356496,-0.7386186718940735
Brazil,Amazonas,Stable_Forest,-60.16560938495328,-7.2452271767733825,2020,235.462616,228.0,221.0,353.0,186.0,532.0,1852.0,2292.0,2554.0,2521.0,2977.0,1143.0,445.0,64.0,2999.0,4.0,20.0,37.0,24.0,0.8642335534095764,2.9401539607648375,-0.7571379542350769
Brazil,Amazonas,Stable_Forest,-60.655191214798414,-6.56448385446761,2020,376.687439,284.5,284.0,441.5,261.5,822.5,2278.0,2843.5,2705.0,3180.0,3416.5,1502.5,621.5,191.5,3487.5,4.0,27.0,45.5,29.0,0.8236979842185974,2.847902097902098,-0.7193707227706909
Brazil,Amazonas,Stable_Forest,-57.69488302751095,-11.934163465292048,2020,153.690826,138.0,203.5,359.0,221.0,631.5,2066.5,2623.5,2466.5,2889.5,2765.0,1305.0,534.0,57.0,2545.0,4.0,22.5,37.5,21.5,0.8355348706245422,2.476017201455508,-0.7458856701850891
Brazil,Amazonas,Stable_Forest,-60.14782274232771,-10.861036026882868,2020,328.296906,174.0,182.0,335.0,190.0,523.0,1861.0,2391.0,2735.0,2702.0,2937.0,1217.0,479.0,57.0,2508.0,4.0,20.0,35.0,19.0,0.8700854778289795,2.5338510553564317,-0.7817589640617371
Brazil,Amazonas,Stable_Forest,-63.90179248313478,-11.519680793199301,2020,202.055695,265.0,307.0,476.0,276.0,730.0,2204.0,2765.0,2988.0,3151.0,3147.0,1577.0,650.0,99.0,3153.0,4.0,31.0,49.0,29.0,0.8308823704719543,2.894343649946638,-0.7251732349395752
Brazil,Amazonas,Stable_Forest,-56.655352580727836,-10.912778987248153,2020,16.388691,224.5,316.0,539.0,337.5,915.0,2366.5,2823.0,2815.0,3204.5,3235.0,1582.5,670.0,63.0,2439.5,4.0,34.5,55.0,33.0,0.7858842015266418,2.506576284904897,-0.6785927414894104
Brazil,Amazonas,Stable_Forest,-60.26478339232007,-5.870714960542103,2020,131.681381,300.5,313.0,469.5,271.0,772.0,2325.5,2910.5,2829.0,3243.5,3104.0,1538.5,625.0,81.0,3661.5,4.0,28.0,48.5,32.0,0.8251612782478333,3.0329618211999048,-0.7153251767158508
Brazil,Amazonas,Stable_Forest,-63.5103965138439,-9.529103955118854,2020,1.1715970039367676,523.0,721.0,985.0,1158.0,1607.0,2181.0,2508.0,2636.0,2887.0,2784.0,3660.0,2308.0,100.0,3165.0,5.0,118.0,100.0,73.0,0.3895624577999115,0.8845002992220228,-0.45595139265060425
Brazil,Amazonas,Stable_Forest,-60.84707135948634,-6.73157049731384,2020,273.36376953125,221.0,265.0,441.0,207.0,745.0,2567.0,3230.0,3492.0,3594.0,3445.0,1463.0,548.0,71.0,3664.0,4.0,22.0,46.0,27.0,0.8880778551101685,2.989080982711556,-0.7757437229156494
Brazil,Amazonas,Stable_Forest,-56.281204264892054,-11.523902875034663,2020,19.093441009521484,186.0,215.0,428.0,245.0,745.0,2089.0,2539.0,2556.0,2712.0,2744.0,1673.0,786.0,63.0,2131.0,4.0,26.0,44.0,23.0,0.8250624537467957,2.3928349554773245,-0.7131367325782776
Brazil,Amazonas,Stable_Forest,-62.529436223585385,-3.240357977111732,2020,103.1966552734375,238.0,253.0,414.0,245.0,733.0,2162.0,2700.0,2714.0,3081.0,3056.0,1461.0,557.0,78.0,4166.0,4.0,25.0,43.0,26.0,0.8344035148620605,2.698360655737705,-0.7352941036224365
Brazil,Amazonas,Stable_Forest,-62.98335493665098,-11.369482477694518,2020,167.969513,193.0,206.0,363.0,199.5,635.0,2050.5,2525.0,2580.0,2802.0,2724.0,1411.0,595.0,81.0,3151.0,4.0,20.5,37.5,22.5,0.8564490079879761,2.6651365875503807,-0.7533129453659058
Brazil,Amazonas,Stable_Forest,-56.967157815845724,-10.341899624190198,2020,31.007280349731445,181.5,243.5,520.5,248.5,950.0,2931.0,3429.5,3457.5,3722.0,3735.0,1491.0,580.0,63.0,2568.0,4.0,26.0,54.0,25.0,0.8658931255340576,2.5686384375250135,-0.738310694694519
Brazil,Amazonas,Stable_Forest,-60.25211714681399,-5.541212914327062,2020,20.340288162231445,274.5,286.5,529.5,249.0,795.5,2559.5,3160.5,3532.0,3432.5,3321.5,1600.0,655.5,81.0,3921.5,4.0,26.0,54.5,29.5,0.8682888150215149,2.851559107096326,-0.739258885383606
Brazil,Amazonas,Stable_Forest,-56.37489854902572,-6.039598233956573,2020,235.593338,141.0,167.0,361.0,170.5,743.0,2388.5,3033.5,2868.0,3365.5,3013.5,1430.0,584.0,61.0,3539.0,4.0,18.0,38.5,17.0,0.8877735733985901,2.5549346467133924,-0.7764013409614563
Brazil,Amazonas,Stable_Forest,-56.6911953605642,-8.229960391225202,2020,96.621887,205.0,246.0,435.5,239.0,758.0,2479.5,3190.0,3230.0,3543.5,3202.0,1358.0,572.0,56.0,2676.5,4.0,24.5,45.0,25.5,0.8622081279754639,2.6515957446808507,-0.7623789310455322
Brazil,Amazonas,Stable_Forest,-60.490260528634074,-6.126375490402519,2020,108.13471984863281,284.5,277.0,516.5,252.0,850.5,2682.0,3408.0,3532.0,3815.5,3367.5,1691.5,685.0,90.0,3715.0,4.0,26.0,53.0,29.0,0.8668076395988464,2.763268744734625,-0.7448437809944153
Brazil,Amazonas,Stable_Forest,-61.19175493400301,-7.376740534368481,2020,350.726288,137.0,199.0,308.0,162.0,459.0,1597.0,2089.0,2335.0,2544.0,2633.0,1140.0,428.0,59.0,3393.0,4.0,17.0,33.0,20.0,0.8702442646026611,2.9922886257229413,-0.7669315338134766
Brazil,Amazonas,Stable_Forest,-58.16874433988399,-10.098276519136983,2020,257.201263,272.0,286.0,482.0,303.5,735.0,2193.0,2888.0,3232.5,3060.0,3044.5,1528.5,696.0,63.0,2494.0,4.0,31.0,49.5,29.0,0.8283371329307556,2.5167554562639625,-0.7404764890670776
Brazil,Amazonas,Stable_Forest,-63.93476065406197,-9.616599863792095,2020,0.9198619723320007,484.5,653.0,930.0,907.5,1581.5,2795.5,3271.0,3391.0,3689.5,3725.0,3762.5,2181.5,94.0,3344.5,4.0,93.0,95.0,66.5,0.5777596831321716,1.5760248762533315,-0.5695440769195557
Brazil,Amazonas,Stable_Forest,-59.459803066220566,-7.117217248786351,2020,8.268308639526367,224.0,201.0,335.0,227.0,675.0,1854.0,2305.0,1972.0,2607.0,2669.0,1758.0,877.0,64.0,3158.5,4.0,23.0,34.0,23.0,0.7935425043106079,2.387140902872777,-0.7095795273780823
Brazil,Amazonas,Stable_Forest,-59.54792779559269,-7.432166587398655,2020,192.522537,219.5,236.5,431.5,226.5,691.5,2353.0,2927.0,2984.5,3309.0,3195.0,1631.0,683.5,59.0,3382.0,4.0,23.5,44.0,26.5,0.8589224815368652,2.682096664397549,-0.7473653554916382
Brazil,Amazonas,Stable_Forest,-59.56742123725809,-11.906046196899108,2020,72.253807,168.83333333333334,214.76923076923077,417.8333333333333,228.16666666666666,721.0,2249.3333333333335,2800.0,2882.0,3092.0,3050.0,1400.5,562.0,68.0,2369.0,4.0,24.0,43.0,23.0,0.8532769083976746,2.511928685150668,-0.7467548847198486
Brazil,Amazonas,Stable_Forest,-58.93428862501065,-10.113727542023838,2020,270.963623,232.5,264.5,512.5,288.0,835.0,2544.5,3240.0,3681.0,3576.0,3438.5,1609.5,660.0,64.0,2783.0,4.0,29.5,53.0,27.5,0.8548752665519714,2.475738781466618,-0.755574107170105
Brazil,Amazonas,Stable_Forest,-60.14530745953218,-6.288341736129269,2020,167.33135986328125,289.5,303.5,516.0,257.0,810.0,2593.0,3208.0,3276.0,3693.5,3277.0,1645.5,644.0,72.0,3867.5,4.0,27.0,53.0,31.5,0.8545145988464355,2.9682430439484806,-0.7278481125831604
Brazil,Amazonas,Stable_Forest,-56.94847285793603,-10.31575864942232,2020,1.8173799514770508,263.0,670.0,1002.0,1399.0,1414.5,2241.0,2623.0,2731.0,2849.5,2790.5,2836.0,1757.0,64.0,2646.0,4.0,142.0,102.5,67.5,0.32251816987991333,0.5458121619406655,-0.46316635608673096
Brazil,Amazonas,Stable_Forest,-58.96887376344925,-8.140039031284838,2020,145.211136,110.0,128.0,214.0,110.0,470.0,1576.0,2114.0,1816.0,2371.0,2720.0,1138.0,441.0,58.0,2895.0,4.0,12.0,22.0,14.0,0.8857735991477966,2.811470006591958,-0.7891625761985779
Brazil,Amazonas,Stable_Forest,-60.16102797700427,-7.392550883368984,2020,184.927139,211.5,207.0,349.0,173.0,589.5,2140.0,2832.5,2688.0,3198.0,3326.0,1402.0,523.0,58.0,3115.5,4.0,18.0,35.5,21.5,0.8790632486343384,2.8914693032881122,-0.7701679468154907
Brazil,Amazonas,Stable_Forest,-59.313647169494324,-6.635001604270991,2020,212.662094,250.0,318.0,522.0,306.0,717.0,2131.0,2733.0,2970.0,3098.0,2924.0,1389.0,578.0,82.0,3528.0,4.0,31.0,54.0,32.0,0.8131868243217468,2.7497935590421143,-0.7010309100151062
Brazil,Amazonas,Stable_Forest,-62.3379154050111,-11.66044679822083,2020,12.129056930541992,260.0,259.0,426.0,221.0,682.5,2055.0,2560.0,2713.5,2923.5,3103.0,1428.5,628.0,159.5,3057.5,4.0,22.5,43.0,30.0,0.8493781089782715,2.9700905624404195,-0.7286192178726196
Brazil,Amazonas,Stable_Forest,-58.622663052949584,-8.345124410649325,2020,146.855301,188.5,244.5,435.0,226.5,676.5,2154.0,2724.5,2867.0,3096.5,3131.0,1510.5,614.0,65.0,3147.0,4.0,24.0,44.5,25.0,0.8535639047622681,2.758278491590933,-0.7365233302116394
Brazil,Amazonas,Stable_Forest,-60.24600860288197,-9.07707170414991,2020,59.88350296020508,286.75,250.0,437.0,243.5,742.5,2198.25,2810.5,3106.5,3139.0,3068.05,1485.5,604.0,94.0,3046.4333333333334,4.0,25.0,44.5,26.5,0.8546268939971924,2.657323185446445,-0.7533512115478516
Brazil,Amazonas,Stable_Forest,-56.28614499895471,-7.680550763457703,2020,188.301254,115.0,198.0,367.0,169.0,664.0,2248.0,2829.0,3185.0,3028.0,2819.0,1248.0,494.0,58.0,3103.0,4.0,17.0,39.0,21.0,0.8992248177528381,2.777163904235728,-0.7933558821678162
Brazil,Amazonas,Stable_Forest,-63.8124999438933,-10.961737170232666,2020,215.245758,230.0,267.0,423.0,240.0,662.0,2233.0,2841.0,3088.0,3121.0,3163.0,1451.0,613.0,95.0,3317.0,4.0,25.0,43.0,29.0,0.8557692170143127,2.8181278448446467,-0.7590429782867432
Brazil,Amazonas,Stable_Forest,-61.22804687148143,-9.418162017530094,2020,395.500092,311.0,207.0,296.5,185.0,583.0,1783.5,2345.0,1977.0,2565.0,3070.0,1276.0,540.5,76.0,2763.0,4.0,19.0,31.0,21.5,0.828862190246582,2.9176164115923156,-0.7391687035560608
Brazil,Amazonas,Stable_Forest,-56.728475444855164,-10.731948120554893,2020,78.64628601074219,195.0,235.5,464.0,244.0,919.5,2596.0,3084.5,3013.0,3364.5,3307.0,1573.0,673.5,63.0,2546.5,4.0,25.0,48.0,25.0,0.8501688838005066,2.5527795703881258,-0.7331032752990723
Brazil,Amazonas,Stable_Forest,-61.87752882189985,-4.9562300013084295,2020,15.82462215423584,265.0,274.0,473.0,268.0,803.0,2425.0,3062.0,3251.0,3430.0,3212.0,1590.0,627.0,264.0,3688.0,4.0,28.0,48.0,28.0,0.8476840257644653,2.658645276292335,-0.7459720969200134
Brazil,Amazonas,Stable_Forest,-61.283922082153666,-5.66212615156955,2020,237.819855,294.5,278.0,484.0,259.0,753.0,2436.0,3215.0,3337.5,3609.5,3125.0,1429.5,551.0,66.0,3717.0,4.0,26.0,49.0,30.0,0.855971097946167,2.7413178984861974,-0.7466963529586792
Brazil,Amazonas,Stable_Forest,-60.59608206910335,-7.261576514944358,2020,28.645545959472656,194.0,277.0,462.0,262.0,729.0,2310.0,2877.0,3155.0,3167.0,3122.0,1473.0,603.0,78.0,3428.0,4.0,27.0,47.0,28.0,0.8466491103172302,2.7287304282210907,-0.7445396780967712
Brazil,Amazonas,Stable_Forest,-62.61540499627562,-7.531071100180214,2020,214.327927,197.5,218.5,325.5,182.5,630.5,2095.0,2610.0,2383.5,2933.5,2986.0,1386.5,546.5,66.0,3574.5,4.0,19.0,34.0,22.0,0.8577552437782288,2.989270677712889,-0.7596899271011353
Brazil,Amazonas,Stable_Forest,-57.7922604043095,-10.264105520585446,2020,108.698723,180.5,208.5,415.0,225.5,751.0,2491.5,3255.0,3219.0,3514.0,3487.5,1525.0,639.0,63.0,2743.0,4.0,23.0,42.0,21.0,0.8690666556358337,2.4869153443549057,-0.7716015577316284
Brazil,Amazonas,Stable_Forest,-59.98657514882826,-6.810442579259534,2020,22.054624557495117,190.0,194.0,317.0,175.0,537.0,2155.0,2729.0,2900.0,3062.0,2889.0,1445.0,573.0,65.0,3366.0,4.0,18.0,33.0,20.0,0.8861788511276245,2.7293669871794872,-0.8029219508171082
Brazil,Amazonas,Stable_Forest,-59.63165078007263,-7.7739755530061325,2020,180.734955,201.5,295.0,430.0,286.5,726.0,2137.0,2610.5,2575.0,2999.5,2891.5,1451.0,623.5,58.0,3080.5,4.0,30.5,44.5,31.0,0.7997553944587708,2.747298919567827,-0.7138103246688843
Brazil,Amazonas,Stable_Forest,-57.264500174889285,-10.028028263918836,2020,19.16912269592285,215.0,198.0,378.0,268.0,898.0,2325.0,2859.0,2907.0,3137.0,3208.0,2113.0,1085.0,63.0,2774.0,4.0,28.0,39.0,20.0,0.8311811089515686,2.176674364896074,-0.7698630094528198
Brazil,Amazonas,Stable_Forest,-55.33985967866321,-4.917243117977643,2020,139.315201,164.0,214.0,438.0,205.0,696.0,2582.0,3345.0,3726.0,3668.0,3551.0,1661.0,683.0,58.0,3474.0,4.0,21.0,45.0,22.0,0.8957008123397827,2.6260441527446297,-0.789625346660614
Brazil,Amazonas,Stable_Forest,-63.66751185703641,-9.628547457070885,2020,36.652069,337.0,358.0,431.0,296.0,681.0,1901.0,2557.0,2179.0,2715.0,3067.0,1541.0,772.0,100.0,3340.0,4.0,30.0,43.0,38.0,0.7608081102371216,3.703776553894571,-0.6697317957878113
Brazil,Amazonas,Stable_Forest,-62.25688736638352,-3.6061519608052013,2020,155.672791,216.0,215.0,408.0,208.0,673.0,2130.0,2768.0,2866.0,3049.0,3004.0,1417.0,580.0,78.0,4033.0,4.0,22.0,42.0,22.0,0.8646714091300964,2.6553446553446554,-0.7507635951042175
Brazil,Amazonas,Stable_Forest,-56.07809517915263,-4.691226992493171,2020,5.994279861450195,385.0,462.0,626.0,800.0,1145.0,1870.0,2383.0,2486.0,2679.0,2770.0,2802.0,1704.0,70.0,3194.0,4.0,82.0,64.0,47.0,0.5130858421325684,1.1028257456828885,-0.5976863503456116
Brazil,Amazonas,Stable_Forest,-56.31803519154096,-5.082263635670399,2020,2.0885369777679443,267.0,341.0,601.0,484.0,1012.0,2182.0,2521.0,2700.0,2889.0,2962.0,2210.0,1263.0,71.0,3597.0,4.0,49.0,63.0,37.0,0.69597989320755,1.8178835110746514,-0.6358678936958313
Brazil,Amazonas,Stable_Forest,-61.36638742523584,-11.566393187973517,2020,11.148975372314453,320.0,352.0,572.0,397.0,936.0,2243.0,2643.0,2730.0,3071.0,3040.0,1808.0,850.0,82.0,2772.0,4.0,40.0,59.0,35.0,0.7460824847221375,2.35847149211484,-0.6535432934761047
Brazil,Amazonas,Stable_Forest,-61.08898766549973,-10.835434041285462,2020,151.738998,225.0,244.0,430.0,255.0,685.0,2326.0,2979.0,3168.0,3296.0,3181.0,1566.0,649.0,70.0,2897.0,4.0,26.0,44.0,27.0,0.851007878780365,2.5383408853258977,-0.7609783411026001
Brazil,Amazonas,Stable_Forest,-56.76198260495282,-6.217644323269062,2020,245.432404,212.0,190.0,386.0,187.0,617.0,2026.0,2575.0,3063.0,2947.0,2885.0,1343.0,537.0,64.0,3162.0,4.0,20.0,39.0,19.0,0.8849231004714966,2.6041289387902933,-0.7761669754981995
Brazil,Amazonas,Stable_Forest,-64.40359140084394,-11.341634703886813,2020,478.1479797363281,264.5,274.0,410.5,258.0,678.0,2478.0,3229.5,3144.0,3575.5,2983.0,1598.0,628.0,79.0,3306.0,4.0,27.0,42.5,28.0,0.8483245372772217,2.73502653525398,-0.7690252065658569
Brazil,Amazonas,Stable_Forest,-63.11801239774049,-10.292582115092035,2020,0.8707129955291748,460.0,618.0,921.0,1068.0,1608.0,2167.0,2486.0,2642.0,2892.0,2774.0,3338.0,1985.0,82.0,3240.0,5.0,107.0,94.0,62.0,0.4242587685585022,0.8910778985507246,-0.4830199182033539
Brazil,Amazonas,Stable_Forest,-62.87789272229535,-5.454884815523176,2020,221.678146,305.5,278.5,520.0,260.0,834.0,2490.0,3093.5,3674.5,3492.5,3364.0,1592.5,634.0,315.0,3625.5,4.0,26.5,53.5,29.0,0.8678358197212219,2.7127194724715977,-0.7520562410354614
Brazil,Amazonas,Stable_Forest,-63.8064812314897,-9.2551177934624,2020,287.746063,353.0,358.0,503.0,364.0,857.0,2412.0,3055.0,2945.0,3429.0,3450.0,1638.0,698.0,100.0,3380.0,4.0,37.0,52.0,37.0,0.7799939513206482,2.6390593047034767,-0.7082366347312927
Brazil,Amazonas,Stable_Forest,-64.43242732146417,-8.970172185339688,2021,99.017899,204.5,244.5,417.0,234.0,718.0,2047.0,2610.5,2514.5,2790.0,3002.0,1272.5,516.5,136.0,3291.0,4.0,24.0,42.5,24.5,0.8297253251075745,2.7334292221023615,-0.715503990650177
Brazil,Amazonas,Stable_Forest,-64.55369988482032,-9.3002132207252,2021,1.3916250467300415,406.0,362.0,544.0,489.0,993.0,1884.0,2140.0,1929.0,2377.0,2402.0,2156.0,1362.0,83.0,3111.0,4.0,50.0,56.0,37.0,0.5955334901809692,1.6751977664029782,-0.560048520565033
Brazil,Amazonas,Stable_Forest,-59.79613230859492,-5.612539147886152,2021,183.75440979003906,272.0,316.5,480.5,275.5,760.0,2175.0,2749.5,2721.5,3168.0,3346.0,1486.5,610.5,132.0,3735.0,4.0,28.5,49.5,32.5,0.8161494731903076,3.0548270263519424,-0.6998750567436218
Brazil,Amazonas,Stable_Forest,-62.24251432183761,-6.736062073734438,2021,91.800362,254.0,250.0,464.0,276.0,797.0,2111.0,2726.0,2901.0,3094.0,3083.0,1467.0,600.0,216.0,3611.0,4.0,29.0,48.0,28.0,0.826251208782196,2.4459560193812897,-0.7242199182510376
Brazil,Amazonas,Stable_Forest,-57.2631527019631,-5.489739448547014,2021,279.115845,185.5,207.5,421.5,195.5,636.0,2212.0,2783.5,2895.0,3181.5,3163.0,1381.0,538.5,79.0,3618.0,4.0,20.5,43.0,21.5,0.8734832406044006,2.685802407720625,-0.7458163499832153
Brazil,Amazonas,Stable_Forest,-58.3394242438667,-8.44528656482865,2021,59.53157043457031,324.5,326.5,498.5,254.5,816.0,2671.5,3448.5,3566.0,3723.0,3570.0,1752.5,712.0,87.5,3144.5,4.0,27.5,51.0,34.5,0.8667713403701782,3.1296663831395897,-0.7547053694725037
Brazil,Amazonas,Stable_Forest,-57.104959380429655,-3.8742990731148783,2021,386.266022,230.5,218.5,405.5,231.0,725.0,2189.5,2647.5,2809.0,2976.0,3037.5,1545.0,637.0,66.0,3724.5,4.0,24.0,42.0,22.5,0.8480263352394104,2.520285462899599,-0.7477056980133057
Brazil,Amazonas,Stable_Forest,-64.29237996866995,-10.842530732030006,2021,244.433121,198.0,213.5,370.0,209.0,657.5,2201.5,2821.0,3073.0,3152.5,3150.0,1495.5,600.5,136.5,2884.0,4.0,21.5,38.0,22.0,0.8726386427879333,2.6258366186852475,-0.7850711345672607
Brazil,Amazonas,Stable_Forest,-61.89729175815048,-8.802726216379808,2021,0.6243690252304077,374.5,470.5,588.0,701.5,1010.0,1486.0,1764.0,1648.0,2056.5,2195.5,2428.0,1523.5,68.0,2660.5,4.0,71.0,60.0,48.5,0.4028516709804535,1.0158849415047762,-0.4740608334541321
Brazil,Amazonas,Stable_Forest,-56.82190023440359,-6.276663637435714,2021,188.808685,187.0,208.0,336.0,195.0,717.0,2192.0,2759.0,2566.0,3053.0,2910.0,1511.0,639.0,64.0,3536.0,4.0,20.0,35.0,21.0,0.8587468266487122,2.722783647220946,-0.768435537815094
Brazil,Amazonas,Stable_Forest,-62.48128652435658,-8.314761354046086,2021,138.574081,231.0,254.0,390.0,248.0,692.0,1999.0,2532.0,2629.0,2803.0,2891.0,1329.0,562.0,89.0,3286.0,4.0,26.0,40.0,26.0,0.8275982141494751,2.6897876186172613,-0.7416362762451172
Brazil,Amazonas,Stable_Forest,-60.35326744780585,-11.060192525372166,2021,190.363068,208.0,242.0,444.0,249.0,708.0,2441.0,3185.0,3321.0,3522.0,3417.0,1493.0,618.0,70.0,2837.0,4.0,26.0,45.0,26.0,0.8605042099952698,2.559146951016328,-0.7641434073448181
Brazil,Amazonas,Stable_Forest,-59.800534053487105,-8.620008887589899,2021,203.787979,244.5,228.0,373.0,216.0,678.5,2159.0,2753.0,2391.0,3057.5,3118.5,1345.5,535.5,59.0,2831.0,4.0,22.5,38.5,23.5,0.8342922925949097,2.748988877654196,-0.7301012873649597
Brazil,Amazonas,Stable_Forest,-57.054204566876905,-3.930623441429172,2021,279.085327,208.5,199.5,415.5,219.0,819.0,2369.5,3034.5,2965.5,3401.0,3114.5,1692.5,665.5,66.0,3736.5,4.0,22.5,43.0,21.5,0.8624587655067444,2.4661039777318847,-0.7542147040367126
Brazil,Amazonas,Stable_Forest,-62.716645128795896,-7.477621340775102,2021,6.18827486038208,295.0,308.0,487.0,325.0,868.0,2115.0,2495.0,2516.0,2750.0,2657.0,1566.0,686.0,96.0,3559.0,4.0,33.0,50.0,32.0,0.771207332611084,2.5394065832174317,-0.6756576895713806
Brazil,Amazonas,Stable_Forest,-61.18178363434928,-10.70374102063354,2021,416.380035,405.0,608.0,864.0,1164.0,1506.0,2060.0,2417.0,2840.0,2852.0,2786.0,3457.0,2048.0,88.0,2600.0,4.0,118.0,88.0,62.0,0.41858142614364624,0.7958214624881292,-0.5334773063659668
Brazil,Amazonas,Stable_Forest,-59.20001028605321,-6.616675972474954,2021,106.321854,222.0,237.0,444.0,226.0,741.0,2322.0,2912.0,3189.0,3279.0,3160.0,1361.0,542.0,65.0,3199.0,4.0,23.0,45.0,26.0,0.8676427602767944,2.675636626331949,-0.7555739283561707
Brazil,Amazonas,Stable_Forest,-63.747012759680985,-9.103033015860966,2021,2.145004987716675,468.5,610.0,878.5,937.5,1515.5,2292.5,2610.0,2632.0,2941.0,3015.5,3149.0,1840.5,85.5,2942.0,4.0,96.0,90.5,63.0,0.47471633553504944,1.1502172142275318,-0.499501496553421
Brazil,Amazonas,Stable_Forest,-61.67343158934789,-11.411523632991312,2021,139.124527,259.5,310.5,493.0,340.0,846.5,2438.0,3135.0,2934.0,3476.5,3215.5,1675.5,756.0,81.0,2829.5,4.0,35.0,50.5,32.5,0.7923029661178589,2.4506376948512045,-0.7122848033905029
Brazil,Amazonas,Stable_Forest,-57.641882425747895,-11.572681394962354,2021,1.1715970039367676,593.0,793.0,1091.0,1606.0,1996.0,2185.5,2425.5,2560.0,2828.5,2888.5,4473.5,3133.5,86.0,2180.5,5.0,164.0,111.0,82.0,0.2289966344833374,0.38163053044243544,-0.40235552191734314
Brazil,Amazonas,Stable_Forest,-58.66892629008174,-9.538446434073697,2021,216.73851013183594,263.0,289.0,430.0,283.0,903.0,2200.0,2729.0,2668.0,3111.0,3209.0,1590.0,736.0,70.0,2698.0,4.0,28.0,44.0,30.0,0.8082005977630615,2.710843373493976,-0.7224015593528748
Brazil,Amazonas,Stable_Forest,-60.087815281348526,-7.234627056420773,2021,196.112274,202.0,236.0,451.0,215.5,695.5,2265.0,2785.5,3224.5,3081.5,2983.0,1479.0,593.0,61.0,3145.5,4.0,22.5,46.0,25.0,0.8747093081474304,2.7369474258686557,-0.7545912265777588
Brazil,Amazonas,Stable_Forest,-56.88909421765573,-8.197441377940075,2021,0.19664999842643738,157.0,238.0,408.0,182.0,651.0,2716.0,3539.0,4072.0,3718.0,3150.0,1319.0,456.0,56.0,2744.0,4.0,20.0,43.0,25.0,0.914433479309082,2.8772189349112427,-0.8178571462631226
